"condition|snow"|"condition|trail"|"condition|bugs"|"condition|road"
2440|False|False|False|False
2441|False|False|False|False
2442|False|False|True|False
2443|False|False|False|False
2444|False|False|False|False
2445|False|False|False|False
2446|False|True|True|False
2447|False|True|False|False
2448|False|False|False|False
2449|False|False|False|False
2450|False|False|False|False
2451|False|False|True|False
2452|False|False|True|False
2453|False|True|False|False
2454|False|False|True|False
2455|False|False|False|False
2456|False|False|False|False
2457|False|False|False|False
2458|False|False|False|False
2459|False|False|False|False
2460|False|False|False|False
2461|False|False|False|False
2462|False|False|False|False
2463|True|True|False|False
2464|False|False|False|False
2465|False|False|False|False
2466|False|False|False|False
2467|False|False|False|False
2468|False|False|False|False
2469|False|False|False|False
2470|False|False|False|False
2471|False|False|False|False
2472|False|False|False|False
2473|False|False|False|False
2474|False|True|False|False
2475|False|False|False|False
2476|False|False|False|False
2477|False|False|False|False
2478|False|False|False|False
2479|False|False|False|False
2480|False|True|False|False
2481|False|False|False|False
2482|False|False|False|False
2483|False|False|False|False
2484|False|False|False|False
2485|False|True|False|False
2486|False|False|False|False
2487|False|False|False|False
2488|False|True|False|False
2489|False|False|False|False
2490|True|False|False|False
2491|False|False|False|False
2492|False|False|False|False
2493|False|False|False|False
2494|False|False|False|False
2495|False|True|False|False
2496|False|False|False|False
2497|False|False|False|False
2498|False|True|False|False
2499|False|True|False|False
2500|False|True|False|False
2501|False|False|False|False
2502|False|True|False|False
2503|False|False|False|False
2504|False|False|False|False
2505|False|False|False|False
2506|False|False|False|False
2507|False|False|False|False
2508|False|True|False|False
2509|False|False|False|False
2510|False|False|False|True
2511|True|True|False|True
2512|False|True|False|True
2513|False|True|False|True
2514|False|True|False|True
2515|False|False|False|True
2516|False|False|False|True
2517|False|False|False|True
2518|True|True|False|True
2519|True|True|False|True
2520|True|False|False|True
2521|False|False|False|True
2522|False|False|False|True
2523|True|True|False|True
2524|True|True|False|True
2525|True|True|False|True
2526|False|True|False|False
2527|False|True|False|False
2528|False|True|False|False
2529|False|True|False|False
2530|False|False|False|False
2531|False|False|False|False
2532|False|False|False|False
2533|False|False|False|False
2534|False|True|False|False
2535|False|False|False|False
2536|False|False|False|False
2537|False|True|True|False
2538|False|False|False|False
2539|False|False|False|False
2540|False|False|False|False
2541|False|False|False|False
2542|False|False|False|False
2543|False|True|False|False
2544|False|True|True|False
2545|False|False|False|False
2546|False|False|False|False
2547|False|False|False|False
2548|False|False|False|False
2549|False|False|False|False
2550|False|True|False|False
2551|False|False|False|False
2552|False|True|False|False
2553|False|True|False|False
2554|False|False|False|False
2555|False|True|False|False
2556|False|False|False|False
2557|False|False|False|False
2558|False|False|False|False
2559|False|False|False|False
2560|False|True|False|False
2561|False|False|False|False
2562|False|False|False|False
2563|False|False|False|False
2564|False|False|False|False
2565|False|True|False|False
2566|False|True|False|False
2567|False|False|False|False
2568|False|False|False|False
2569|False|False|False|False
2570|False|False|False|False
2571|False|False|False|False
2572|False|True|False|False
2573|False|False|False|False
2574|False|False|False|False
2575|False|False|False|False
2576|False|False|False|False
2577|False|True|False|False
2578|False|False|False|False
2579|False|False|False|False
2580|False|False|False|False
2581|False|False|False|False
2582|True|True|False|False
2583|False|False|False|False
2584|False|False|False|False
2585|False|False|False|False
2586|False|True|False|False
2587|False|False|False|False
2588|False|False|False|False
2589|False|False|False|False
2590|False|False|False|False
2591|False|False|False|False
2592|True|True|False|False
2593|False|False|False|False
2594|False|False|False|False
2595|False|False|False|False
2596|False|False|False|False
2597|False|False|False|False
2598|False|False|False|False
2599|False|False|False|False
2600|False|False|False|False
2601|False|False|False|False
2602|False|True|False|False
2603|False|False|False|False
2604|False|False|False|False
2605|False|False|False|False
2606|False|False|False|False
2607|False|True|False|False
2608|False|True|False|False
2609|False|False|False|False
2610|False|True|False|False
2611|False|True|False|False
2612|True|True|False|True
2613|False|True|False|False
2614|False|True|False|False
2615|False|True|False|False
2616|False|True|False|False
2617|False|True|False|False
2618|False|True|False|False
2619|False|False|False|False
2620|False|True|False|False
2621|False|True|False|False
2622|False|False|False|False
2623|False|True|False|False
2624|False|True|False|False
2625|False|True|False|False
2626|False|True|False|False
2627|False|True|False|False
2628|False|True|False|False
2629|False|True|False|False
2630|False|True|False|False
2631|False|True|False|False
2632|False|True|False|False
2633|False|False|False|False
2634|False|True|False|False
2635|False|True|False|False
2636|False|True|False|True
2637|True|True|False|False
2638|True|True|False|True
2639|False|False|False|True
2640|False|True|False|True
2641|False|False|False|True
2642|False|True|False|False
2643|False|False|False|True
2644|True|True|False|True
2645|True|False|False|True
2646|False|True|False|False
2647|False|True|False|False
2648|False|False|False|True
2649|False|False|False|False
2650|False|True|False|False
2651|False|True|False|False
2652|False|True|False|False
2653|False|False|False|False
2654|False|False|False|False
2655|False|False|False|False
2656|False|True|False|False
2657|False|False|False|False
2658|False|False|False|False
2659|False|True|False|False
2660|False|False|False|False
2661|False|True|False|False
2662|False|False|False|False
2663|False|False|False|False
2664|False|False|False|False
2665|False|False|False|False
2666|False|True|True|False
2667|False|True|True|False
2668|False|False|False|False
2669|False|False|False|False
2670|False|False|True|False
2671|False|False|False|False
2672|False|False|False|False
2673|False|False|False|False
2674|False|False|False|False
2675|False|False|False|False
2676|False|False|False|False
2677|False|False|False|False
2678|False|False|False|False
2679|False|False|False|False
2680|False|False|False|False
2681|False|False|False|True
2682|False|False|False|False
2683|False|True|False|False
2684|False|False|False|False
2685|False|False|False|False
2686|False|True|False|False
2687|False|False|False|False
2688|False|True|False|False
2689|False|True|False|False
2690|False|False|False|False
2691|True|True|False|False
2692|False|False|False|False
2693|False|True|False|False
2694|False|True|False|False
2695|False|True|False|False
2696|False|False|False|False
2697|False|True|False|False
2698|False|False|False|False
2699|False|True|False|False
2700|False|False|False|False
2701|False|True|False|False
2702|False|True|False|False
2703|False|True|False|False
2704|False|True|False|False
2705|True|True|False|False
2706|False|True|False|False
2707|False|True|False|False
2708|False|False|False|False
2709|False|True|False|False
2710|False|True|False|False
2711|False|True|False|False
2712|False|True|False|False
2713|False|True|False|False
2714|False|False|False|False
2715|False|True|False|False
2716|False|False|False|False
2717|False|True|False|False
2718|False|False|False|True
2719|False|False|False|False
2720|False|False|True|False
2721|False|False|False|False
2722|False|False|False|False
2723|False|False|False|False
2724|False|False|False|False
2725|True|False|False|False
2726|False|False|False|False
2727|False|False|False|False
2728|False|False|False|False
2729|False|False|False|False
2730|False|True|False|False
2731|False|False|False|False
2732|False|False|False|False
2733|False|False|False|False
2734|False|False|False|False
2735|False|False|False|False
2736|False|False|False|False
2737|False|False|False|False
2738|False|False|False|False
2739|True|False|False|False
2740|False|False|False|False
2741|False|False|False|False
2742|False|False|False|False
2743|False|False|False|False
2744|False|False|False|False
2745|False|False|False|False
2746|False|False|False|False
2747|False|False|False|False
2748|False|False|False|False
2749|False|False|False|False
2750|False|False|False|False
2751|True|False|False|False
2752|False|True|False|False
2753|False|True|False|False
2754|False|False|False|False
2755|False|False|False|False
2756|False|True|False|False
2757|False|False|False|False
2758|False|True|False|False
2759|False|False|False|False
2760|False|False|False|False
2761|False|True|False|False
2762|False|False|False|False
2763|False|False|False|False
2764|False|False|False|False
2765|False|False|False|False
2766|False|False|False|False
2767|False|False|False|False
2768|False|False|False|False
2769|False|False|False|False
2770|True|True|False|False
2771|False|True|False|False
2772|False|False|False|False
2773|False|False|False|False
2774|True|False|False|False
2775|True|False|False|False
2776|True|False|False|False
2777|True|False|False|True
2778|True|False|False|True
2779|True|False|False|True
2780|True|False|False|True
2781|False|False|False|True
2782|False|False|False|False
2783|False|False|False|False
2784|False|False|False|False
2785|False|False|False|False
2786|False|False|False|False
2787|False|True|False|False
2788|False|False|False|False
2789|False|False|False|False
2790|False|False|False|False
2791|False|False|False|False
2792|False|False|False|False
2793|True|True|False|False
2794|False|False|False|False
2795|False|False|False|False
2796|True|False|False|False
2797|True|False|False|False
2798|True|False|False|False
2799|True|False|False|False
2800|True|False|False|False
2801|False|False|False|False
2802|True|True|False|False
2803|True|True|False|False
2804|False|False|False|False
2805|True|True|False|False
2806|False|False|False|False
2807|False|False|False|False
2808|False|False|False|False
2809|True|True|False|False
2810|True|True|False|False
2811|True|True|False|False
2812|False|True|False|False
2813|False|False|False|False
2814|False|False|False|False
2815|False|False|False|False
2816|True|True|False|False
2817|True|False|False|False
2818|True|True|False|False
2819|True|False|False|False
2820|True|False|False|False
2821|False|False|False|False
2822|True|False|False|False
2823|False|False|False|False
2824|False|False|False|False
2825|False|False|False|False
2826|True|False|False|False
2827|False|False|False|False
2828|False|False|False|False
2829|True|False|False|False
2830|True|False|False|False
2831|False|False|False|False
2832|False|False|False|False
2833|False|False|False|False
2834|False|False|False|False
2835|False|False|False|False
2836|False|True|False|False
2837|False|False|False|False
2838|False|True|False|False
2839|False|False|False|False
2840|False|False|False|False
2841|False|False|False|False
2842|False|False|False|False
2843|False|False|False|False
2844|True|False|False|False
2845|False|False|False|False
2846|False|False|False|False
2847|False|True|True|False
2848|False|False|False|False
2849|False|True|False|False
2850|True|False|False|False
2851|False|False|False|False
2852|True|False|False|False
2853|False|False|False|False
2854|True|False|False|False
2855|False|False|False|False
2856|False|False|False|False
2857|False|False|False|False
2858|True|False|False|False
2859|True|False|False|False
2860|True|False|False|False
2861|True|False|False|False
2862|True|False|False|False
2863|True|False|False|False
2864|False|False|False|False
2865|False|False|False|False
2866|False|False|False|False
2867|False|False|False|False
2868|True|True|False|False
2869|False|False|False|False
2870|False|False|False|False
2871|False|False|False|False
2872|False|False|False|False
2873|False|False|False|False
2874|False|False|False|False
2875|True|False|False|False
2876|True|False|False|False
2877|False|False|False|False
2878|True|False|False|False
2879|False|False|False|False
2880|True|True|False|False
2881|False|False|False|False
2882|False|False|False|False
2883|False|False|False|False
2884|False|False|False|False
2885|True|False|False|False
2886|False|False|False|False
2887|False|False|False|False
2888|True|True|False|False
2889|False|True|False|False
2890|True|True|False|False
2891|False|False|False|False
2892|False|False|False|False
2893|True|False|False|False
2894|False|False|False|False
2895|False|False|False|False
2896|False|False|False|False
2897|False|False|False|False
2898|False|False|False|False
2899|True|False|False|False
2900|True|False|False|False
2901|False|True|False|False
2902|False|False|False|False
2903|False|False|False|False
2904|True|False|False|False
2905|False|False|False|False
2906|False|False|False|False
2907|False|False|False|False
2908|True|True|False|False
2909|False|False|False|False
2910|False|False|False|False
2911|True|False|False|False
2912|True|True|False|False
2913|False|False|False|False
2914|True|True|False|False
2915|False|False|False|False
2916|False|False|False|False
2917|False|False|False|False
2918|False|False|False|False
2919|False|False|False|False
2920|False|False|False|False
2921|False|False|False|False
2922|False|False|False|False
2923|False|False|False|False
2924|False|False|False|False
2925|True|True|False|True
2926|True|True|False|False
2927|False|False|False|False
2928|False|False|False|False
2929|False|False|False|False
2930|False|False|False|False
2931|False|False|False|False
2932|False|True|False|False
2933|True|False|False|False
2934|False|False|False|False
2935|False|False|False|False
2936|False|True|False|False
2937|False|True|False|False
2938|False|False|False|False
2939|False|False|False|False
2940|True|True|False|False
2941|False|False|False|False
2942|False|False|False|False
2943|False|False|False|False
2944|False|False|False|False
2945|False|False|False|False
2946|False|False|False|False
2947|True|False|False|False
2948|True|True|False|False
2949|False|False|False|False
2950|False|False|False|False
2951|False|False|False|False
2952|False|False|False|False
2953|True|True|False|False
2954|False|False|False|False
2955|True|False|False|False
2956|False|False|False|False
2957|False|False|False|False
2958|True|False|False|False
2959|True|False|False|False
2960|True|False|False|False
2961|True|False|False|False
2962|False|False|False|False
2963|False|False|False|False
2964|False|False|False|False
2965|False|False|False|False
2966|False|False|False|False
2967|False|False|False|False
2968|False|False|False|False
2969|False|False|False|False
2970|False|False|False|False
2971|False|False|False|False
2972|False|False|False|False
2973|False|False|False|False
2974|False|True|False|False
2975|False|True|False|False
2976|False|True|False|False
2977|False|True|False|False
2978|False|True|False|False
2979|False|True|False|False
2980|False|True|False|False
2981|False|True|False|False
2982|False|True|False|False
2983|False|True|False|False
2984|False|True|False|False
2985|False|False|False|False
2986|False|True|False|False
2987|False|False|False|False
2988|False|True|False|False
2989|False|True|False|False
2990|False|True|False|False
2991|False|False|False|False
2992|False|True|False|False
2993|False|True|False|False
2994|False|True|False|False
2995|False|False|False|False
2996|False|True|False|False
2997|False|False|False|False
2998|False|False|False|False
2999|False|True|False|False
3000|False|True|False|False
3001|False|False|False|False
3002|False|True|False|False
3003|False|True|False|False
3004|False|True|False|False
3005|False|False|False|False
3006|False|True|False|False
3007|False|True|False|False
3008|False|False|False|False
3009|False|False|False|False
3010|False|True|False|False
3011|False|True|False|False
3012|False|True|False|False
3013|False|True|False|False
3014|False|True|False|False
3015|False|False|False|False
3016|False|True|False|False
3017|False|True|False|False
3018|False|True|False|False
3019|False|True|False|False
3020|False|False|False|False
3021|False|True|False|False
3022|False|True|True|False
3023|False|True|True|False
3024|False|False|False|False
3025|False|True|False|False
3026|False|True|True|False
3027|False|True|False|False
3028|False|True|False|False
3029|False|True|False|False
3030|False|True|False|False
3031|False|True|False|False
3032|False|True|False|False
3033|False|True|False|False
3034|False|True|False|False
3035|False|True|False|False
3036|False|True|False|False
3037|False|True|False|False
3038|False|True|False|False
3039|False|True|False|False
3040|False|True|False|False
3041|False|False|False|False
3042|False|True|False|False
3043|False|True|False|False
3044|False|True|False|False
3045|False|True|False|False
3046|False|True|False|False
3047|False|True|False|False
3048|False|True|False|False
3049|False|True|False|False
3050|False|True|False|False
3051|False|True|False|False
3052|False|True|False|False
3053|False|True|False|False
3054|False|True|False|False
3055|False|True|False|False
3056|False|True|False|False
3057|False|True|False|False
3058|False|True|False|False
3059|False|False|False|False
3060|False|False|False|False
3061|False|False|False|False
3062|False|False|False|False
3063|False|True|False|False
3064|False|True|False|False
3065|False|True|False|True
3066|False|False|False|False
3067|False|False|False|False
3068|False|True|False|False
3069|False|False|False|False
3070|False|True|False|False
3071|False|True|False|False
3072|False|True|True|False
3073|False|True|False|False
3074|False|True|False|False
3075|False|True|False|False
3076|False|False|False|False
3077|False|True|False|False
3078|False|True|False|False
3079|False|True|False|False
3080|False|True|False|False
3081|False|False|False|False
3082|False|False|False|False
3083|False|False|False|False
3084|False|True|False|False
3085|False|False|False|False
3086|False|True|False|False
3087|False|False|False|False
3088|False|True|False|False
3089|False|False|False|False
3090|False|False|False|False
3091|False|True|False|False
3092|False|False|False|False
3093|False|True|False|False
3094|False|True|False|False
3095|False|True|False|False
3096|False|True|False|False
3097|False|True|False|False
3098|False|True|False|False
3099|False|True|False|False
3100|False|True|False|False
3101|False|True|False|False
3102|False|True|False|False
3103|False|True|False|False
3104|False|True|False|False
3105|False|True|False|False
3106|False|True|False|False
3107|False|True|False|False
3108|False|True|False|False
3109|False|True|False|False
3110|False|True|False|False
3111|False|False|False|False
3112|False|False|False|False
3113|False|False|False|False
3114|False|True|False|False
3115|False|False|False|False
3116|False|False|False|False
3117|False|False|False|False
3118|False|False|False|False
3119|False|False|False|False
3120|False|False|False|False
3121|False|False|False|False
3122|False|False|False|False
3123|False|True|False|False
3124|False|True|False|False
3125|False|False|False|False
3126|False|True|False|False
3127|False|True|False|False
3128|False|True|False|False
3129|False|True|False|False
3130|False|True|False|False
3131|False|False|False|False
3132|False|True|False|False
3133|False|False|False|False
3134|False|True|False|False
3135|False|True|False|False
3136|False|True|False|False
3137|False|False|False|False
3138|False|False|False|False
3139|False|True|False|False
3140|False|True|False|False
3141|False|True|False|False
3142|False|True|False|False
3143|False|True|False|False
3144|False|True|False|False
3145|False|True|False|False
3146|False|True|False|False
3147|False|True|False|False
3148|False|True|False|False
3149|False|True|False|False
3150|False|False|False|False
3151|False|True|False|False
3152|False|True|False|False
3153|False|True|False|False
3154|False|True|False|False
3155|False|True|False|False
3156|False|True|False|False
3157|False|True|False|False
3158|False|True|False|False
3159|False|True|False|False
3160|False|True|False|False
3161|False|True|False|False
3162|False|True|False|False
3163|False|True|False|False
3164|False|True|False|False
3165|False|True|False|False
3166|False|True|False|False
3167|False|True|False|False
3168|False|True|False|False
3169|False|True|False|False
3170|False|True|False|False
3171|False|True|False|False
3172|False|True|False|False
3173|False|True|False|False
3174|False|False|False|False
3175|False|True|False|False
3176|False|True|False|False
3177|False|True|False|False
3178|False|True|False|False
3179|False|False|False|False
3180|False|True|False|False
3181|False|True|False|False
3182|False|True|False|False
3183|False|True|False|False
3184|False|True|False|False
3185|False|True|False|False
3186|False|False|False|False
3187|False|True|False|False
3188|False|False|False|False
3189|False|True|False|False
3190|False|True|False|False
3191|False|True|False|False
3192|False|True|False|False
3193|False|True|False|False
3194|False|True|False|False
3195|False|True|False|False
3196|False|True|False|False
3197|False|True|False|False
3198|False|True|False|False
3199|False|False|False|False
3200|False|True|False|False
3201|False|True|False|False
3202|False|True|False|False
3203|False|True|False|False
3204|False|True|False|False
3205|False|False|False|False
3206|False|True|False|False
3207|False|False|False|False
3208|False|False|False|False
3209|False|False|False|False
3210|False|True|False|False
3211|False|False|False|False
3212|False|True|False|False
3213|False|True|False|False
3214|False|True|False|False
3215|False|False|False|False
3216|True|False|False|False
3217|True|False|False|True
3218|True|False|False|False
3219|True|True|False|True
3220|True|True|False|False
3221|True|False|False|False
3222|True|False|False|False
3223|True|False|False|False
3224|True|True|False|False
3225|True|True|False|False
3226|False|True|False|False
3227|True|True|False|True
3228|True|False|False|True
3229|True|True|False|True
3230|True|True|False|True
3231|True|True|False|True
3232|True|False|False|True
3233|True|False|False|True
3234|True|True|False|False
3235|True|False|False|False
3236|True|True|False|True
3237|True|False|False|True
3238|True|False|False|True
3239|True|True|False|True
3240|True|False|False|True
3241|True|False|False|True
3242|True|False|False|True
3243|True|False|False|False
3244|True|True|False|True
3245|True|True|False|True
3246|True|True|False|True
3247|True|True|False|True
3248|True|True|False|True
3249|True|True|False|True
3250|True|True|False|True
3251|False|True|False|False
3252|True|True|False|True
3253|True|True|False|True
3254|True|True|False|True
3255|True|True|False|True
3256|True|False|False|True
3257|False|False|False|False
3258|False|False|False|True
3259|False|False|False|True
3260|False|False|True|True
3261|True|True|False|False
3262|False|False|False|True
3263|False|False|False|True
3264|False|False|False|False
3265|False|False|False|False
3266|False|False|False|True
3267|False|False|False|False
3268|False|False|False|True
3269|False|False|False|True
3270|False|False|False|True
3271|False|False|False|False
3272|False|False|False|False
3273|False|False|False|True
3274|False|False|False|True
3275|False|False|False|True
3276|False|False|False|True
3277|False|False|False|False
3278|False|False|True|True
3279|False|False|False|False
3280|False|False|True|True
3281|False|False|True|True
3282|False|False|False|False
3283|False|False|False|False
3284|False|False|False|False
3285|False|False|True|False
3286|False|False|False|False
3287|False|False|False|True
3288|False|False|False|False
3289|False|False|True|True
3290|False|False|False|False
3291|False|False|True|True
3292|False|False|False|False
3293|False|False|False|False
3294|False|False|False|True
3295|False|True|True|True
3296|False|False|False|False
3297|False|False|False|False
3298|False|False|True|False
3299|False|False|False|False
3300|False|False|False|False
3301|False|False|True|True
3302|True|False|True|True
3303|False|False|True|False
3304|False|False|False|True
3305|False|False|False|True
3306|False|True|True|False
3307|False|False|False|True
3308|False|True|True|False
3309|False|True|False|True
3310|True|True|False|True
3311|True|True|False|False
3312|True|True|False|False
3313|True|False|False|True
3314|True|True|False|False
3315|True|True|False|False
3316|True|True|False|True
3317|True|True|False|True
3318|True|True|False|False
3319|True|True|False|False
3320|True|False|False|False
3321|True|False|False|True
3322|True|True|False|False
3323|True|True|False|True
3324|True|True|False|False
3325|True|False|False|True
3326|True|True|False|False
3327|True|True|False|False
3328|True|False|False|False
3329|True|True|False|False
3330|True|False|False|False
3331|True|False|False|False
3332|True|False|False|False
3333|True|True|False|False
3334|True|False|False|False
3335|True|True|False|False
3336|True|True|False|True
3337|True|True|False|False
3338|True|False|False|False
3339|True|True|False|True
3340|True|True|False|True
3341|True|True|False|False
3342|True|False|False|False
3343|True|True|False|True
3344|True|True|False|False
3345|True|True|False|False
3346|True|True|False|False
3347|True|False|False|True
3348|True|False|False|False
3349|True|True|False|True
3350|True|True|False|True
3351|True|False|True|True
3352|True|True|False|True
3353|True|True|False|False
3354|True|False|False|False
3355|True|False|False|True
3356|True|True|False|True
3357|True|False|False|False
3358|True|True|False|True
3359|True|False|False|False
3360|True|False|False|False
3361|True|True|False|True
3362|True|False|False|False
3363|True|False|False|True
3364|True|True|False|False
3365|True|False|False|False
3366|True|False|False|True
3367|True|False|False|False
3368|True|False|False|True
3369|True|False|False|True
3370|True|False|False|True
3371|True|False|False|True
3372|True|False|False|True
3373|True|True|False|True
3374|True|False|False|True
3375|True|False|False|True
3376|True|True|False|False
3377|True|False|False|False
3378|True|True|False|True
3379|True|True|False|True
3380|True|False|False|False
3381|True|False|False|False
3382|True|True|False|False
3383|True|True|False|True
3384|True|False|False|True
3385|True|False|False|True
3386|True|True|False|True
3387|True|True|False|True
3388|True|False|False|True
3389|True|True|False|True
3390|True|True|False|True
3391|True|False|False|True
3392|True|True|False|True
3393|True|True|False|False
3394|True|True|False|True
3395|True|True|False|True
3396|True|False|False|True
3397|True|True|False|True
3398|True|False|False|True
3399|True|False|False|True
3400|True|False|False|True
3401|True|False|False|False
3402|False|True|False|True
3403|True|False|False|True
3404|False|False|False|False
3405|True|False|False|False
3406|True|True|False|True
3407|False|False|False|False
3408|False|False|False|False
3409|False|False|False|False
3410|False|False|False|False
3411|False|False|False|False
3412|False|False|False|False
3413|False|False|False|True
3414|False|False|False|False
3415|False|False|False|True
3416|False|False|False|False
3417|False|False|True|True
3418|False|False|True|True
3419|False|False|False|False
3420|False|False|False|False
3421|False|False|True|True
3422|False|False|False|False
3423|False|False|False|False
3424|False|False|True|False
3425|False|False|True|False
3426|False|False|True|False
3427|False|False|True|False
3428|False|False|False|True
3429|False|False|False|False
3430|False|False|True|True
3431|False|False|False|True
3432|False|False|False|False
3433|False|False|False|False
3434|False|False|False|False
3435|False|True|False|False
3436|False|False|False|False
3437|False|True|False|False
3438|False|False|True|True
3439|False|False|False|True
3440|False|False|True|False
3441|False|False|True|False
3442|False|False|True|True
3443|False|False|True|True
3444|False|False|False|False
3445|False|True|False|False
3446|False|False|False|False
3447|False|False|False|False
3448|False|False|False|False
3449|True|False|False|False
3450|True|False|False|False
3451|True|True|False|False
3452|False|False|False|False
3453|False|False|False|False
3454|False|False|True|True
3455|False|True|False|False
3456|False|False|False|False
3457|True|False|True|False
3458|True|True|False|False
3459|False|True|False|False
3460|True|False|False|False
3461|True|True|False|True
3462|True|False|False|True
3463|True|False|True|False
3464|True|False|False|False
3465|True|False|False|True
3466|True|False|False|True
3467|True|True|False|True
3468|True|False|False|False
3469|True|False|False|False
3470|True|True|True|False
3471|True|False|False|False
3472|True|False|True|False
3473|False|True|False|False
3474|False|False|False|False
3475|True|False|False|False
3476|True|True|False|True
3477|True|False|False|False
3478|True|False|False|True
3479|True|True|False|False
3480|True|False|False|False
3481|True|True|False|True
3482|True|False|False|False
3483|True|True|False|True
3484|True|False|False|False
3485|True|False|False|True
3486|True|False|False|False
3487|True|False|False|False
3488|True|False|False|True
3489|False|False|False|False
3490|True|False|False|False
3491|True|True|False|False
3492|True|False|False|False
3493|True|True|False|False
3494|False|True|False|False
3495|True|False|False|False
3496|True|False|False|True
3497|True|False|False|False
3498|True|True|False|True
3499|True|True|False|True
3500|True|True|False|True
3501|True|True|False|True
3502|True|True|False|True
3503|True|False|False|True
3504|False|False|False|False
3505|True|False|False|False
3506|False|False|False|False
3507|False|False|False|False
3508|False|False|False|False
3509|False|False|False|True
3510|False|False|False|False
3511|False|False|False|False
3512|False|False|False|False
3513|False|False|False|False
3514|False|False|False|False
3515|False|False|False|True
3516|False|False|False|False
3517|False|False|False|False
3518|False|False|False|False
3519|False|False|False|False
3520|False|False|False|False
3521|False|False|False|False
3522|False|False|False|False
3523|False|False|False|True
3524|False|False|True|False
3525|False|True|False|False
3526|False|False|False|False
3527|False|False|True|False
3528|False|False|True|False
3529|False|False|False|False
3530|False|False|False|False
3531|False|False|False|False
3532|False|False|False|False
3533|False|False|False|True
3534|False|False|False|False
3535|False|False|False|False
3536|False|False|False|False
3537|False|True|False|False
3538|False|True|False|False
3539|False|False|False|False
3540|False|False|False|False
3541|False|False|False|False
3542|False|False|False|False
3543|False|False|False|False
3544|False|False|False|False
3545|False|False|False|False
3546|False|False|False|False
3547|False|False|False|False
3548|False|False|False|False
3549|False|False|False|False
3550|False|False|False|False
3551|False|False|False|False
3552|False|False|False|False
3553|False|False|False|False
3554|False|False|False|False
3555|False|False|False|False
3556|False|False|False|False
3557|False|False|False|False
3558|False|True|False|False
3559|False|False|False|False
3560|False|False|False|False
3561|False|False|False|False
3562|False|False|False|False
3563|False|False|False|False
3564|False|False|False|False
3565|True|False|False|True
3566|False|False|False|False
3567|False|False|False|False
3568|False|False|False|False
3569|False|False|False|False
3570|False|False|False|True
3571|False|False|False|True
3572|True|True|False|False
3573|False|False|False|False
3574|True|True|False|True
3575|False|False|False|False
3576|False|False|False|False
3577|False|False|False|False
3578|False|True|False|False
3579|False|True|False|True
3580|False|False|False|False
3581|False|True|False|True
3582|True|True|False|True
3583|False|False|False|False
3584|True|False|False|False
3585|False|True|False|False
3586|True|True|False|False
3587|False|False|False|False
3588|False|False|False|False
3589|False|False|False|False
3590|False|False|False|False
3591|False|False|False|True
3592|False|False|False|False
3593|False|False|False|False
3594|False|False|False|False
3595|False|True|False|True
3596|False|False|False|False
3597|False|True|False|True
3598|False|False|False|False
3599|False|False|False|False
3600|False|False|False|False
3601|False|False|False|False
3602|False|True|False|True
3603|False|False|False|True
3604|True|False|False|True
3605|True|True|False|False
3606|True|False|False|True
3607|True|True|False|False
3608|True|False|False|False
3609|False|True|False|False
3610|True|True|False|True
3611|True|True|False|True
3612|False|False|False|False
3613|False|False|False|False
3614|False|False|False|False
3615|False|False|False|False
3616|False|False|False|False
3617|False|False|False|False
3618|False|False|False|False
3619|False|False|False|False
3620|False|False|False|False
3621|False|False|False|False
3622|False|False|False|False
3623|False|False|False|False
3624|False|False|True|False
3625|False|False|False|False
3626|False|True|True|False
3627|False|False|False|False
3628|False|False|False|True
3629|False|False|False|False
3630|False|False|True|True
3631|False|False|False|False
3632|False|False|True|False
3633|False|False|True|False
3634|False|False|False|False
3635|False|False|False|False
3636|False|False|False|False
3637|False|False|False|False
3638|False|False|False|False
3639|False|False|False|False
3640|False|False|False|False
3641|False|False|False|False
3642|True|False|False|False
3643|True|True|False|False
3644|True|False|False|False
3645|True|False|False|False
3646|True|False|False|False
3647|False|False|False|False
3648|True|False|False|False
3649|True|False|False|False
3650|True|False|False|False
3651|True|False|False|False
3652|True|False|False|True
3653|True|False|False|False
3654|True|False|False|False
3655|True|False|False|False
3656|True|False|False|False
3657|True|False|False|False
3658|False|False|True|False
3659|True|False|False|False
3660|True|False|False|False
3661|True|False|False|False
3662|True|False|False|False
3663|True|False|False|False
3664|True|False|False|False
3665|True|False|False|False
3666|True|False|False|False
3667|True|False|False|False
3668|False|False|False|False
3669|False|False|False|False
3670|False|False|False|False
3671|True|False|False|False
3672|False|False|False|False
3673|False|False|False|False
3674|False|False|False|False
3675|False|False|False|False
3676|False|False|False|False
3677|False|False|False|False
3678|False|False|False|False
3679|True|False|False|False
3680|True|False|False|False
3681|True|False|False|False
3682|False|False|False|False
3683|True|False|False|False
3684|True|False|False|False
3685|False|False|False|False
3686|True|False|False|False
3687|True|False|False|False
3688|True|False|False|False
3689|True|False|False|False
3690|True|False|False|False
3691|False|False|False|False
3692|True|False|False|False
3693|True|False|False|False
3694|True|False|False|False
3695|True|False|False|False
3696|True|False|False|False
3697|True|False|False|False
3698|False|False|False|False
3699|True|False|False|False
3700|True|False|False|True
3701|True|False|False|False
3702|True|False|False|True
3703|True|False|False|True
3704|False|False|False|True
3705|True|False|False|False
3706|True|False|False|False
3707|True|False|False|False
3708|False|False|False|False
