Coast,Dogs not allowed,Established campsites,Fall foilage,Good for kids,Lakes,Mountain views,Old growth,Ridges/passes,Rivers,Summits,Waterfalls,Wildflowers/Meadows,Wildlife,distance,elevation_gain,highest_point,hike_name,lat,long,numReports,number_votes,rating,region,url,which_pass
0,0,1,0,0,0,0,0,0,1,0,0,1,0,"3.0 miles, roundtrip",1100,2400,Lava Butte,45.9487,-121.9353,4,6,3.17 out of 5,South Cascades -- Dark Divide,https://www.wta.org/go-hiking/hikes/lava-butte,None
0,0,0,0,1,0,0,1,0,1,0,1,0,0,"1.8 miles, roundtrip",500,1100,Marymere Falls,48.0578,-123.7884,100,22,3.77 out of 5,Olympic Peninsula -- Northern Coast,https://www.wta.org/go-hiking/hikes/marymere-falls,National Park Pass
0,0,0,0,0,0,0,0,0,1,0,1,1,0,"4.0 miles, roundtrip",200,1000,Frenchman Coulee,47.0259,-119.9805,78,9,2.67 out of 5,Central Washington -- Potholes Region,https://www.wta.org/go-hiking/hikes/frenchman-coulee,Discover Pass
0,0,1,0,1,1,0,0,0,0,0,1,1,1,"12.0 miles, roundtrip",625,1200,Ancient Lakes,47.1519,-119.9223,304,43,3.98 out of 5,Central Washington -- Wenatchee,https://www.wta.org/go-hiking/hikes/ancient-lakes,Discover Pass
0,0,1,0,1,1,0,0,0,0,0,0,1,1,"2.3 miles, roundtrip",250,1350,Lake Chelan State Park - Little Bear Trail,47.867,-120.1795,18,4,3.75 out of 5,Central Cascades -- Entiat Mountains/Lake Chelan,https://www.wta.org/go-hiking/hikes/little-bear-trail,Discover Pass
0,0,0,0,0,1,0,0,0,0,0,1,0,0,"2.4 miles, roundtrip",650,4060,Harmony Falls,46.2745,-122.1042,16,7,4.14 out of 5,South Cascades -- Mount St. Helens,https://www.wta.org/go-hiking/hikes/harmony,Northwest Forest Pass
0,1,0,0,0,0,1,0,1,0,0,0,1,0,"4.0 miles, roundtrip",200,4200,Windy Ridge Trail,46.2499,-122.1361,37,7,3.14 out of 5,South Cascades -- Mount St. Helens,https://www.wta.org/go-hiking/hikes/windy-ridge,Northwest Forest Pass
0,0,0,0,0,1,1,0,0,0,1,0,1,0,"11.2 miles, roundtrip",2400,5025,Goat Mountain and Deadman's Lake,46.3563,-122.07,40,8,3.50 out of 5,South Cascades -- Mount St. Helens,https://www.wta.org/go-hiking/hikes/goat-mountain-1,Northwest Forest Pass
0,0,0,0,0,0,1,0,0,0,0,0,1,0,"10.0 miles, roundtrip",2800,5673,Elbow Peak,47.2953,-120.965,19,7,2.57 out of 5,Snoqualmie Region -- Salmon La Sac/Teanaway,https://www.wta.org/go-hiking/hikes/elbow-peak,Northwest Forest Pass
0,0,1,0,0,1,1,1,1,1,0,1,1,1,NaN,,,Hoh River Trail to Elk Lake,47.8536,-123.9512,19,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/hoh-river-elk-lake,National Park Pass
0,1,0,0,0,1,1,1,0,1,0,1,1,1,"37.0 miles, roundtrip",3700,4300,Hoh River Trail to Blue Glacier,47.8595,-123.9344,33,1,5.00 out of 5,Olympic Peninsula -- Pacific Coast,https://www.wta.org/go-hiking/hikes/hoh-river-blue-glacier,National Park Pass
1,0,0,0,0,1,1,0,0,0,1,0,0,1,"5.0 miles, roundtrip",1000,1300,Mount Erie,48.469,-122.6294,76,8,4.50 out of 5,Puget Sound and Islands -- San Juan Islands,https://www.wta.org/go-hiking/hikes/mount-erie,None
0,0,0,0,1,0,0,1,0,1,0,0,0,1,NaN,,,Spruce Nature Trail (Hoh),47.8536,-123.9512,26,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/spruce-nature-trail-hoh,National Park Pass
0,0,1,0,0,0,0,1,0,1,0,0,1,0,"10.2 miles, roundtrip",800,2000,Lower Big Quilcene River,47.7835,-122.9651,143,7,3.57 out of 5,Olympic Peninsula -- Hood Canal,https://www.wta.org/go-hiking/hikes/lower-big-quilcene-river,Northwest Forest Pass
0,0,0,0,1,0,0,0,0,0,0,1,0,0,NaN,,,Starvation Creek Falls,45.6882,-121.6908,2,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/starvation-creek-falls,Oregon State Parks Day-Use
0,0,0,0,1,0,0,0,0,0,0,1,1,0,NaN,,,Shepperd's Dell State Natural Area,45.5465,-122.1974,1,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/shepperds-dell-state-natural-area,Oregon State Parks Day-Use
0,0,1,0,1,1,1,0,0,0,0,0,1,0,"8.2 miles, roundtrip",1900,4900,Lake Ann (Mount Baker Highway),48.8511,-121.6861,168,19,4.11 out of 5,North Cascades -- Mount Baker Area,https://www.wta.org/go-hiking/hikes/lake-ann,Northwest Forest Pass
0,0,0,0,1,1,1,0,0,0,0,0,0,1,"5.6 miles, roundtrip",800,7200,Fremont Lookout,46.9146,-121.6423,302,27,4.30 out of 5,Mount Rainier Area -- NE - Sunrise/White River,https://www.wta.org/go-hiking/hikes/mount-fremont-lookout,National Park Pass
0,0,0,0,0,1,1,1,0,0,0,1,0,1,"8.0 miles, roundtrip",2300,4500,Surprise Lake Snowshoe,47.7078,-121.1567,68,6,3.00 out of 5,Central Cascades -- Stevens Pass - West,https://www.wta.org/go-hiking/hikes/surprise-lake-snowshoe,None
0,0,0,0,1,0,0,1,0,0,0,1,0,0,NaN,,,Quinault Rainforest Nature Loop,47.4598,-123.8634,19,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/quinault-rainforest-nature-loop,Northwest Forest Pass
0,0,0,0,0,0,0,1,0,0,0,1,0,0,"2.7 miles, roundtrip",375,385,Oneonta Gorge,45.5908,-122.0685,17,6,4.00 out of 5,Southwest Washington -- Columbia River Gorge - OR,https://www.wta.org/go-hiking/hikes/oneonta-gorge,NaN
0,0,0,0,0,0,1,0,0,0,1,0,0,0,NaN,,,Index Town Wall,47.8174,-121.5714,94,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/index-town-wall,NaN
1,0,0,0,1,0,0,0,0,0,0,0,0,0,NaN,,,Fort Worden State Park - Point Wilson,48.1438,-122.7551,24,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/fort-worden-state-park-point-wilson,Discover Pass
0,0,0,0,1,0,0,0,0,1,0,0,1,1,"4.0 miles, roundtrip",450,425,Flaming Geyser State Park,47.2771,-122.0313,49,12,2.17 out of 5,Puget Sound and Islands -- Seattle-Tacoma Area,https://www.wta.org/go-hiking/hikes/flaming-geyser-state-park,Discover Pass
1,1,1,0,1,0,0,1,0,0,0,0,0,1,"4.0 miles, roundtrip",310,220,Second Beach,47.8982,-124.6238,81,25,4.32 out of 5,Olympic Peninsula -- Pacific Coast,https://www.wta.org/go-hiking/hikes/second-beach,None
0,0,0,0,1,0,0,1,0,1,0,0,0,0,"5.0 miles, roundtrip",150,1800,Federation Forest State Park,47.153,-121.7005,61,10,3.10 out of 5,Mount Rainier Area -- Chinook Pass - Hwy 410,https://www.wta.org/go-hiking/hikes/federation-forest,Discover Pass
0,1,1,0,0,1,1,0,1,0,1,1,1,1,"18.0 miles, one-way",4500,7800,The Enchantments,47.5279,-120.8207,488,84,4.60 out of 5,Central Cascades -- Leavenworth Area,https://www.wta.org/go-hiking/hikes/enchantment-lakes,Northwest Forest Pass
0,0,0,0,0,0,0,0,0,0,0,1,0,0,"2.3 miles, roundtrip",540,600,Latourell Falls,45.5387,-122.2177,6,4,3.00 out of 5,Southwest Washington -- Columbia River Gorge - OR,https://www.wta.org/go-hiking/hikes/latourell-falls,NaN
0,0,0,0,1,0,0,0,0,1,0,1,1,0,"1.2 miles, roundtrip",100,611,Multnomah Falls,45.5774,-122.1167,26,8,3.50 out of 5,Southwest Washington -- Columbia River Gorge - OR,https://www.wta.org/go-hiking/hikes/multnomah-falls,None
0,0,0,0,1,0,0,0,0,0,0,0,1,1,"4.2 miles, roundtrip",325,480,Evans Creek Preserve,47.6423,-122.0375,81,10,3.80 out of 5,Puget Sound and Islands -- Seattle-Tacoma Area,https://www.wta.org/go-hiking/hikes/evans-creek-preserve,None
0,0,0,0,0,0,1,0,0,0,0,1,0,0,"9.0 miles, roundtrip",2950,3900,Mount Si via Mount Teneriffe Road Trail,47.4861,-121.7009,79,11,3.27 out of 5,Snoqualmie Region -- North Bend Area,https://www.wta.org/go-hiking/hikes/mount-si-via-mount-teneriffe-road-trail,Discover Pass
0,0,0,0,0,0,0,1,0,0,0,1,1,1,"3.8 miles, roundtrip",200,700,Licorice Fern Trail,47.5028,-122.1119,70,9,3.44 out of 5,Issaquah Alps -- Cougar Mountain,https://www.wta.org/go-hiking/hikes/licorice-fern,None
0,0,0,0,0,1,0,0,0,0,0,0,1,1,"3.0 miles, roundtrip",384,2134,Northrup Canyon,47.8657,-119.0833,58,7,3.57 out of 5,Central Washington -- Grand Coulee,https://www.wta.org/go-hiking/hikes/northrup-canyon,Discover Pass
0,0,0,0,0,0,0,0,0,0,0,0,1,1,"1.8 miles, roundtrip",550,2300,Old Wagon Road Trail,47.8657,-119.0833,6,4,2.75 out of 5,Central Washington -- Grand Coulee,https://www.wta.org/go-hiking/hikes/old-wagon-road-trail,Discover Pass
0,0,1,0,1,1,1,0,0,1,0,0,0,0,"10.0 miles, roundtrip",600,3200,Packwood Lake,46.6084,-121.6271,197,24,3.92 out of 5,South Cascades -- Goat Rocks,https://www.wta.org/go-hiking/hikes/packwood-lake,Northwest Forest Pass
0,1,1,0,0,0,0,1,0,1,0,0,0,0,"4.8 miles, roundtrip",600,2084,Olympic Hot Springs,47.9775,-123.6925,64,11,3.55 out of 5,Olympic Peninsula -- Northern Coast,https://www.wta.org/go-hiking/hikes/olympic-hot-springs,National Park Pass
0,0,0,0,0,0,1,0,1,0,0,0,1,0,NaN,,,Rocky Top,46.6278,-120.6837,8,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/rocky-top,NaN
0,0,0,0,1,0,1,0,0,0,0,0,1,1,"6.0 miles, roundtrip",650,2250,Steamboat Rock,47.8635,-119.1296,96,19,4.26 out of 5,Central Washington -- Grand Coulee,https://www.wta.org/go-hiking/hikes/steamboat-rock,Discover Pass
0,1,1,0,1,1,0,0,0,1,0,0,0,0,NaN,,,Deer Lake,47.9277,-123.824,72,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/deer-lake-1,National Park Pass
1,0,0,0,1,0,0,0,0,0,0,0,0,0,"4.0 miles, roundtrip",20,20,South Bay Trail,48.7255,-122.5051,11,6,4.33 out of 5,Puget Sound and Islands -- Bellingham Area,https://www.wta.org/go-hiking/hikes/south-bay-trail,None
0,0,0,0,1,1,0,0,0,0,0,0,0,1,NaN,,,Magnuson Park,47.677,-122.2559,0,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/magnuson-park,None
0,0,0,0,0,1,1,0,0,0,0,0,0,0,"4.0 miles, roundtrip",600,3630,Stirrup Lake,47.304,-121.4021,19,5,3.80 out of 5,Snoqualmie Region -- Salmon La Sac/Teanaway,https://www.wta.org/go-hiking/hikes/stirrup-lake,Northwest Forest Pass
0,0,0,0,1,0,1,0,1,0,0,0,1,0,NaN,,,Snoqualmie Pass to Olallie Meadow,47.4273,-121.4214,2,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/snoqualmie-pass-to-olallie-meadow,None
0,0,0,0,1,0,0,0,0,0,0,0,0,0,NaN,,,Cabin Creek Snowshoe,47.2971,-121.2888,2,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/cabin-creek-snowshoe,Sno-Parks Permit
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Hurley Road Snowshoe,,,1,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/hurley-road-snowshoe,NaN
0,1,0,0,0,0,0,0,0,1,0,0,0,1,NaN,,,White Bluffs - Central Slope,,,4,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/white-bluffs-central-slope,None
0,0,1,0,1,1,1,0,0,0,0,0,1,1,"7.0 miles, roundtrip",400,4195,Mirror Lake via the Pacific Crest Trail (PCT),47.3731,-121.4468,10,1,3.00 out of 5,Snoqualmie Region -- Snoqualmie Pass,https://www.wta.org/go-hiking/hikes/mirror-lake-via-the-pct,"None, Northwest Forest Pass"
0,0,0,0,1,1,0,1,0,0,0,0,0,1,NaN,,,Green Lake,47.669,-122.3401,18,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/green-lake-1,None
0,0,0,0,0,0,0,0,0,1,1,0,1,1,NaN,,,Yakima Skyline Trail,46.7127,-120.476,136,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/yakima-rim-skyline,Discover Pass
0,0,0,0,1,1,0,0,0,1,0,1,1,0,NaN,,,Lookout Mountain Forest Preserve,48.7191,-122.3554,22,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lookout-mountain-forest-preserve,None
0,0,0,0,1,0,0,0,0,0,0,1,0,0,"2.5 miles, roundtrip",250,850,Explorer Falls,47.9753,-121.8471,83,12,3.42 out of 5,North Cascades -- Mountain Loop Highway,https://www.wta.org/go-hiking/hikes/explorer-falls,None
1,0,0,0,1,0,1,1,0,0,0,0,0,1,"5.0 miles, roundtrip",150,200,Priest Point Park,47.0697,-122.8943,18,8,3.25 out of 5,Olympic Peninsula -- Olympia,https://www.wta.org/go-hiking/hikes/priest-point-park,None
0,0,0,0,0,0,1,0,1,0,0,0,0,0,"70.3 miles, one-way",13649,7100,Pacific Crest Trail (PCT) Section L - Rainy Pass to Manning Park,48.5247,-120.7358,43,6,3.50 out of 5,North Cascades -- North Cascades Highway - Hwy 20,https://www.wta.org/go-hiking/hikes/pacific-crest-trail-section-l-rainy-pass-to-manning-park,NaN
0,0,0,0,0,1,0,0,0,0,0,0,1,1,"6.0 miles, roundtrip",350,1000,Quincy Lakes,47.1604,-119.9808,69,8,3.75 out of 5,Central Washington -- Wenatchee,https://www.wta.org/go-hiking/hikes/dusty-lake,Discover Pass
0,0,0,0,0,0,1,0,0,0,0,0,0,1,"5.6 miles, roundtrip",2800,3200,Griff Creek,48.0166,-123.5901,13,6,4.00 out of 5,Olympic Peninsula -- Northern Coast,https://www.wta.org/go-hiking/hikes/griff-creek,NaN
0,1,0,0,1,0,1,0,0,1,0,0,1,1,"2.4 miles, roundtrip",100,2500,Hummocks Trail,46.2869,-122.2717,67,14,3.64 out of 5,South Cascades -- Mount St. Helens,https://www.wta.org/go-hiking/hikes/hummocks,None
0,0,0,0,1,1,0,0,0,0,0,0,0,1,NaN,,,Foster and Marsh Island Loop,47.6408,-122.2943,21,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/foster-and-marsh-island-loop,None
0,0,0,0,0,0,1,0,0,0,1,0,1,1,"3.4 miles, roundtrip",1100,5409,Kelly Butte,47.1625,-121.4805,130,17,3.94 out of 5,Mount Rainier Area -- Chinook Pass - Hwy 410,https://www.wta.org/go-hiking/hikes/kelly-butte,Northwest Forest Pass
0,0,0,0,0,0,1,0,0,0,1,0,0,0,"10.7 miles, roundtrip",2280,5900,Strawberry Mountain,46.3135,-122.0364,11,5,2.60 out of 5,South Cascades -- Mount St. Helens,https://www.wta.org/go-hiking/hikes/strawberry-mountain,Northwest Forest Pass
0,1,1,0,0,1,0,0,0,0,0,0,0,0,"7.4 miles, roundtrip",2350,4196,Lake Angeles,48.0391,-123.4319,97,11,3.27 out of 5,Olympic Peninsula -- Northern Coast,https://www.wta.org/go-hiking/hikes/lake-angeles,NaN
0,0,0,0,0,1,1,0,0,0,1,0,1,0,NaN,,,White Pass to Chinook Pass,46.8745,-121.517,59,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/white-pass-chinook-pass-pct-200,NaN
0,0,1,0,0,1,1,0,1,0,0,1,1,1,"8.9 miles, one-way",1400,6400,Chinook Pass to Crystal Mountain via the Pacific Crest Trail,46.872,-121.5159,5,0,0.00 out of 5,Mount Rainier Area -- Chinook Pass - Hwy 410,https://www.wta.org/go-hiking/hikes/chinook-pass-to-crystal-mountain-via-the-pct,Northwest Forest Pass
0,0,1,0,0,1,1,1,1,1,0,0,1,1,NaN,,,Pacific Crest Trail (PCT) Section J - Snoqualmie Pass to Stevens Pass,47.4278,-121.4135,152,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/pacific-crest-trail-section-j-snoqualmie-pass-to-stevens-pass-east,Northwest Forest Pass
0,0,1,0,0,0,1,0,1,0,0,0,0,0,NaN,,,Harts Pass to Holman Pass,48.7277,-120.6643,13,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/pct-harts-pass-to-holman-pass,Northwest Forest Pass
0,0,1,0,0,0,1,1,1,0,0,0,0,1,"7.2 miles, roundtrip",1200,4000,Panther Creek Experimental Forest,45.8282,-121.8356,3,4,2.00 out of 5,Southwest Washington -- Columbia River Gorge - WA,https://www.wta.org/go-hiking/hikes/panther-creek-experimental-forest,Northwest Forest Pass
0,0,1,0,0,1,1,0,1,0,0,0,1,0,"23.0 miles, roundtrip",2700,6900,Golden Horn - Snowy Lakes,48.5156,-120.7362,61,9,3.89 out of 5,North Cascades -- North Cascades Highway - Hwy 20,https://www.wta.org/go-hiking/hikes/golden-horn,Northwest Forest Pass
0,0,0,0,1,1,1,1,0,0,0,0,0,0,"4.5 miles, roundtrip",1500,4860,Wood Lake,,,4,6,2.67 out of 5,South Cascades -- Mount Adams Area,https://www.wta.org/go-hiking/hikes/wood-lake,Northwest Forest Pass
0,0,0,0,0,0,1,0,0,0,1,0,1,0,"4.4 miles, roundtrip",800,3550,Three Corner Rock,45.7447,-122.0078,16,2,3.50 out of 5,Southwest Washington -- Columbia River Gorge - WA,https://www.wta.org/go-hiking/hikes/three-corner-rock,Discover Pass
0,0,1,0,0,0,1,0,1,1,1,0,1,1,"117.5 miles, one-way",26351,6600,Pacific Crest Trail (PCT) Section K - Stevens Pass to Rainy Pass,47.746,-121.0892,119,6,4.00 out of 5,Central Cascades -- Stevens Pass - East,https://www.wta.org/go-hiking/hikes/pacific-crest-trail-section-k-stevens-pass-east-to-rainy-pass,Northwest Forest Pass
0,0,1,0,0,1,1,1,1,1,1,1,1,1,"147.5 miles, one-way",27996,7800,Pacific Crest Trail (PCT) Section H - Bridge of the Gods to White Pass,45.661,-121.9063,50,4,3.75 out of 5,Southwest Washington -- Columbia River Gorge - WA,https://www.wta.org/go-hiking/hikes/pacific-crest-trail-section-h-bridge-of-gods-to-white-pass,NaN
0,1,0,0,0,0,1,0,0,1,0,1,1,1,"5.5 miles, roundtrip",1450,6800,Skyline Trail Loop,46.786,-121.735,290,44,4.50 out of 5,Mount Rainier Area -- SW - Longmire/Paradise,https://www.wta.org/go-hiking/hikes/skyline,National Park Pass
1,0,0,0,1,0,0,0,0,0,0,0,0,1,"1.5 miles, roundtrip",200,250,Cape Flattery,48.3844,-124.7157,115,34,4.18 out of 5,Olympic Peninsula -- Pacific Coast,https://www.wta.org/go-hiking/hikes/cape-flattery,NaN
0,0,0,0,1,1,1,0,0,0,0,0,0,0,"5.0 miles, roundtrip",1400,1600,Pine and Cedar Lakes,48.6907,-122.4529,112,11,3.73 out of 5,Puget Sound and Islands -- Bellingham Area,https://www.wta.org/go-hiking/hikes/pine-and-cedar-lakes,Discover Pass
0,0,0,0,1,1,0,0,0,1,0,1,0,1,NaN,,,Lower Marble Creek Falls,45.9571,-122.5573,2,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lower-marble-creek-falls,None
0,1,0,0,0,0,1,0,1,0,1,1,0,0,NaN,,,Devils Dome Loop,48.7065,-120.9185,34,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/devils-dome,Northwest Forest Pass
0,0,0,0,0,0,1,1,0,1,0,1,1,1,"7.2 miles, roundtrip",1300,1350,Cape Horn,45.589,-122.1787,54,10,3.50 out of 5,Southwest Washington -- Columbia River Gorge - WA,https://www.wta.org/go-hiking/hikes/cape-horn,None
0,0,1,0,0,1,1,1,1,1,1,0,1,1,"99.0 miles, one-way",17771,6530,Pacific Crest Trail (PCT) Section I - White Pass to Snoqualmie Pass,46.6449,-121.3823,73,6,3.17 out of 5,South Cascades -- White Pass/Cowlitz River Valley,https://www.wta.org/go-hiking/hikes/pacific-crest-trail-section-i-white-pass-to-snoqualmie-pass,NaN
0,0,0,0,0,1,1,0,0,0,1,0,0,1,"2.5 miles, roundtrip",890,1275,Sugarloaf,48.4676,-122.6295,74,11,3.18 out of 5,Puget Sound and Islands -- Bellingham Area,https://www.wta.org/go-hiking/hikes/sugarloaf-1,None
0,0,1,0,1,0,1,1,1,1,0,0,1,1,"6.0 miles, roundtrip",100,1360,Melmont Ghost Town,47.042,-122.0399,81,10,3.50 out of 5,Mount Rainier Area -- NW - Carbon River/Mowich,https://www.wta.org/go-hiking/hikes/melmont-ghost-town-hike,None
1,0,0,0,0,0,1,0,0,0,1,0,0,0,NaN,,,Guemes Mountain,48.5445,-122.5945,34,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/guemes-mountain,None
0,0,0,0,1,0,0,0,0,0,0,0,0,0,"3.1 miles, roundtrip",110,200,Whipple Creek Park,45.7451,-122.695,19,1,5.00 out of 5,Southwest Washington -- Vancouver Area,https://www.wta.org/go-hiking/hikes/whipple-creek-park,None
0,0,0,0,1,0,0,0,0,0,0,0,0,1,NaN,,,Clark's Creek Park Loop,47.1806,-122.3161,6,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/clarks-creek-park-loop,None
0,0,0,0,1,0,1,0,0,0,0,0,0,1,NaN,,,Soos Creek Trail,47.3896,-122.1515,12,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/soos-creek-trail,NaN
0,0,0,0,1,0,1,0,0,0,0,0,1,0,"1.6 miles, roundtrip",200,325,Interlaken Park,47.6357,-122.3038,1,0,0.00 out of 5,Puget Sound and Islands -- Seattle-Tacoma Area,https://www.wta.org/go-hiking/hikes/interlaken-park,None
1,1,1,0,0,0,0,0,0,1,0,1,0,1,"17.0 miles, one-way",250,250,South Coast Wilderness Trail - Toleak Point,47.8904,-124.6031,78,14,4.14 out of 5,Olympic Peninsula -- Pacific Coast,https://www.wta.org/go-hiking/hikes/toleak-point,None
0,0,0,0,1,0,0,0,0,1,0,0,0,1,NaN,,,Kelsey Creek Park Nature Trails,,,1,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/kelsey-creek-park-nature-trails,None
0,0,0,0,1,1,0,0,0,0,0,0,0,0,"3.2 miles, roundtrip",130,370,Phantom Lake Loop,47.5924,-122.131,11,2,2.50 out of 5,Puget Sound and Islands -- Seattle-Tacoma Area,https://www.wta.org/go-hiking/hikes/phantom-lake-loop,None
0,0,0,0,1,1,0,1,0,0,0,1,0,0,NaN,,,Lake to Lake Trail,47.5935,-122.1156,3,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/lake-to-lake-trail,None
0,0,0,0,1,1,0,0,0,0,0,0,0,1,"2.3 miles, roundtrip",50,330,Lake Hills Greenbelt,47.5966,-122.1322,6,1,4.00 out of 5,Puget Sound and Islands -- Seattle-Tacoma Area,https://www.wta.org/go-hiking/hikes/lake-hills-greenbelt,None
0,0,0,0,1,0,0,1,0,0,0,0,0,1,"3.5 miles, roundtrip",600,320,Weowna Park,47.6085,-122.1118,16,1,5.00 out of 5,Puget Sound and Islands -- Seattle-Tacoma Area,https://www.wta.org/go-hiking/hikes/weona-park-bellevue,None
0,0,0,0,1,1,0,0,0,0,0,0,1,1,"4.0 miles, roundtrip",580,600,Whistle Lake,48.4631,-122.6049,73,12,4.17 out of 5,Puget Sound and Islands -- Bellingham Area,https://www.wta.org/go-hiking/hikes/whistle-lake,None
0,0,0,0,1,0,0,1,0,1,0,0,0,1,"1.36 miles, roundtrip",150,300,Watershed Park,47.0285,-122.8891,11,5,3.80 out of 5,Olympic Peninsula -- Olympia,https://www.wta.org/go-hiking/hikes/watershed-park,None
0,0,1,0,0,1,1,1,0,1,0,0,1,0,"18.0 miles, roundtrip",3400,5000,East Fork Foss - Necklace Valley,47.6659,-121.2881,261,20,3.15 out of 5,Central Cascades -- Stevens Pass - West,https://www.wta.org/go-hiking/hikes/necklace-valley,Northwest Forest Pass
0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3.0 miles, roundtrip",2022,2522,Cable Line Trail,47.5296,-121.9844,156,12,3.67 out of 5,Issaquah Alps -- Tiger Mountain,https://www.wta.org/go-hiking/hikes/cable-line-trail,Discover Pass
0,0,0,0,1,0,1,0,1,0,1,0,0,0,"3.5 miles, roundtrip",900,1880,Cedar Butte,47.4335,-121.7675,315,36,3.28 out of 5,Snoqualmie Region -- North Bend Area,https://www.wta.org/go-hiking/hikes/cedar-butte,Discover Pass
0,0,0,0,1,1,1,0,0,0,0,0,0,0,"1.0 miles, roundtrip",10,3000,Gold Creek Pond Snowshoe,47.3895,-121.3803,210,18,3.56 out of 5,Snoqualmie Region -- Snoqualmie Pass,https://www.wta.org/go-hiking/hikes/gold-creek-pond-snowshoe,Sno-Parks Permit
0,0,0,0,1,1,0,0,0,0,0,0,0,0,NaN,,,Bear Lake,48.0598,-121.737,52,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/bear-lake-2,None
1,0,0,0,1,0,1,0,0,0,0,0,0,1,"3.25 miles, roundtrip",315,234,Chambers Bay Loop,47.2117,-122.5696,61,10,4.70 out of 5,Puget Sound and Islands -- Seattle-Tacoma Area,https://www.wta.org/go-hiking/hikes/chambers-bay-loop,None
0,0,0,0,1,0,1,0,0,1,0,0,0,1,NaN,,,Pipe Creek Loop Snowshoe,47.3315,-120.612,8,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/pipe-creek-loop,Sno-Parks Permit
0,0,0,0,0,0,1,0,0,0,1,0,0,0,NaN,,,Old Pass Hill,47.3317,-120.6423,4,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/old-pass-hill,Sno-Parks Permit
1,0,0,0,1,0,0,0,0,1,0,0,0,1,"1.98 miles, roundtrip",200,225,Tolmie State Park - Four Cedars Trail,47.1204,-122.777,34,6,4.00 out of 5,Puget Sound and Islands -- Seattle-Tacoma Area,https://www.wta.org/go-hiking/hikes/4-cedars-trail,Discover Pass
0,0,0,0,0,0,1,0,1,0,0,0,0,0,"8.2 miles, roundtrip",1030,4064,Old Blewett Pass Highway,,,6,0,0.00 out of 5,Central Cascades -- Blewett Pass,https://www.wta.org/go-hiking/hikes/old-blewett-pass-highway,Sno-Parks Permit
0,0,0,0,0,0,1,0,0,0,0,0,0,1,NaN,,,Swauk Meadows Snowshoe,47.3315,-120.6119,7,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/swauk-meadows-snowshoe,Sno-Parks Permit
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Roughhouse Mountain,47.356,-120.6744,1,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/roughhouse-mountain,NaN
0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,,,Tiptop,47.4403,-120.6087,1,NaN,NaN,NaN,https://www.wta.org/go-hiking/hikes/tiptop,NaN
0,0,0,0,1,1,1,0,0,0,0,0,1,1,"1.0 miles, roundtrip",10,3000,Gold Creek Pond,47.4094,-121.3677,93,15,4.27 out of 5,Snoqualmie Region -- Snoqualmie Pass,https://www.wta.org/go-hiking/hikes/gold-creek-pond,Northwest Forest Pass
0,1,1,0,1,0,0,1,0,1,0,1,0,1,"1.0 miles, roundtrip",280,3200,Deer Creek Falls,46.8335,-121.5351,6,7,3.00 out of 5,Mount Rainier Area -- SE - Cayuse Pass/Steven's Canyon,https://www.wta.org/go-hiking/hikes/deer-creek-falls,None
